imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0017128,La madre,Mat,1926,11/10/1926,Drama,89,Soviet Union,,Vsevolod Pudovkin,"Maxim Gorky, Nathan Zarkhi",Mezhrabpom-Rus,"Vera Baranovskaya, Nikolay Batalov, Aleksandr Chistyakov, Anna Zemtsova, Ivan Koval-Samborsky, N. Vidonov, Aleksandr Savitsky, Vsevolod Pudovkin","A story about a family torn apart by a worker's strike. At first, the mother wants to protect her family from the troublemakers, but eventually she realizes that her son is right and the workers should strike.",7.5,2442,,,,,13,13
tt0017136,Metropolis,Metropolis,1927,01/10/1928,"Drama, Sci-Fi",153,Germany,German,Fritz Lang,"Thea von Harbou, Thea von Harbou",Universum Film (UFA),"Alfred Abel, Gustav Fröhlich, Rudolf Klein-Rogge, Fritz Rasp, Theodor Loos, Erwin Biswanger, Heinrich George, Brigitte Helm","In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.",8.3,156076,DEM 6000000,$ 1236166,$ 1349711,98,495,208
tt0017159,Miss Mend,Miss Mend,1926,26/10/1926,"Adventure, Comedy, Crime",250,Soviet Union,Russian,"Boris Barnet, Fyodor Otsep","Boris Barnet, Fyodor Otsep",Mezhrabpom-Rus,"Natalya Glan, Igor Ilyinsky, Vladimir Fogel, Boris Barnet, Sergey Komarov, Ivan Koval-Samborsky, Natalya Rozenel, Mikhail Rozen-Sanin, Tatyana Mukhina, Pavel Poltoratskiy, Anel Sudakevich, Mikhail Zharov",Three reporters and an office girl are trying to stop a bacteriological strike by some powerful western business leaders against the USSR.,6.8,263,,,,,8,10
tt0017184,My Lady of Whims,My Lady of Whims,1925,01/12/1925,Comedy,59,USA,English,Dallas M. Fitzgerald,"Edgar Franklin, Doris Schroeder",Dallas M. Fitzgerald Productions,"Clara Bow, Carmelita Geraghty, Betty Baker, Donald Keith, Lee Moran, Francis McDonald, John Cossar, Lux MacBride, Robert Rose","Clara plays wealthy Prudence Severin, whose reckless, profligate behavior causes nothing but headaches for her father. A detective (Lee Moran) is hired to protect Prudence from herself, but to no avail.",5.7,101,,,,,4,1
tt0017195,Namus,Namus,1925,1925,Drama,62,Soviet Union,Sign Languages,Amo Bek-Nazaryan,"Alexander Shirvanzade, Amo Bek-Nazaryan",Armenkino,"Hovhannes Abelyan, Hasmik Agopyan, Olga Maisuryan, Hrachia Nersisyan, Avet Avetisyan, Nina Manucharyan, Samvel Mkrtchyan, M. Shahubatyan-Tatieva, Hambartsum Khachanyan, L. Aleksanyan, G. Melikyan, Amasi Martirosyan, M. Garagash, Husik Muradyan","Young lovers Seyran and Susan meet a tragic fate because of patriarchal prejudices of their parents. Although arranged for marriage in early childhood, and despite youngsters' love, ...",7,109,,,,,2,1
tt0017196,Nanà,Nana,1926,25/06/1926,"Drama, Romance",150,France,French,Jean Renoir,"Pierre Lestringuez, Émile Zola",Les Films Jean Renoir,"Catherine Hessling, Pierre Lestringuez, Jacqueline Forzane, Werner Krauss, Jean Angelo, Raymond Guérin-Catelain, Claude Autant-Lara, Pierre Champagne, Karl Harbacher, Valeska Gert, Jacqueline Ford, Dennis Price, Gresham, Luc Dartagnan, Nita Romani","When the vivacious and beautiful Nana bombs at the Théâtre des Variétés, she embarks on the life of a courtesan, using her allure and charisma to entice and pleasure men.",6.8,682,,,,,10,10
tt0017198,Nell Gwyn,Nell Gwyn,1926,03/01/1927,"Biography, Drama, History",80,UK,English,Herbert Wilcox,"J.W. McConaughty, Joseph Shearing",British National Films,"Dorothy Gish, Randle Ayrton, Juliette Compton, Sydney Fairbrother, Donald Macardle, Johnny Butt, Gibb McLaughlin, Judd Green, Edward Sorley, Forrester Harvey, Fred Rains, Rolf Leslie, Aubrey Fitzgerald, Tom Coventry, Booth Conway",An actress becomes the king's mistress and persuades him to convert the palace to a serviceman's home.,5.2,227,,,,,2,1
tt0017226,Old Ironsides,Old Ironsides,1926,06/12/1926,"Drama, History",111,USA,,James Cruze,"Laurence Stallings, Harry Carr",Paramount Pictures,"Charles Farrell, Esther Ralston, Wallace Beery, George Bancroft, Charles Hill Mailes, Johnnie Walker, Eddie Fetherston, Guy Oliver, George Godfrey, William Conklin, Effie Ellsler, Arthur Ludwig",An American fighting ship battles Barbary pirates in the Mediterranean in the 18th century.,6.7,185,,$ 1434461,,,5,4
tt0017271,Secondo la legge,Po zakonu,1926,03/12/1926,Drama,80,Soviet Union,Russian,Lev Kuleshov,"Lev Kuleshov, Jack London",Goskino,"Aleksandra Khokhlova, Sergey Komarov, Vladimir Fogel, Pyotr Galadzhev, Porfiri Podobed, Fred Forell","A five-person team of gold prospectors in the Yukon has just begun to enjoy great success when one of the members snaps, and suddenly kills two of the others. The two survivors, a husband ...",7.7,919,,,,,10,15
tt0017293,Protsess o tryokh millionakh,Protsess o tryokh millionakh,1926,23/08/1926,Comedy,66,Soviet Union,,Yakov Protazanov,"Umberto Notari, Yakov Protazanov",Mezhrabpom-Rus,"Olga Zhizneva, Nikolai Prozorovsky, Vladimir Fogel, Daniil Vvedenskiy, Aleksandr Glinsky, Vladimir Mikhaylov, Marc Ziboulsky, Boris Shlikhting, Mikhail Yarov, Serafima Birman, Olga Bobrova, Igor Ilyinsky, Mikhail Klimov, Anatoli Ktorov, Sofya Levitina","Who is a thief - a street pickpocket, a social lion or a banker? The thief is the one who takes it small, the man with prospects is called a winner.",7.1,127,,,,,3,1
tt0017329,The Road to Mandalay,The Road to Mandalay,1926,28/06/1926,Drama,70,USA,English,Tod Browning,"Tod Browning, Joseph Farnham",Metro-Goldwyn-Mayer (MGM),"Lon Chaney, Lois Moran, Owen Moore, Henry B. Walthall, Sôjin Kamiyama, Rose Langdon, John George","A former captain tries to reunite with his daughter, twenty years after leaving her as an infant.",6.6,150,$ 174728,,,,4,5
tt0017338,Der Rosenkavalier,Der Rosenkavalier,1925,10/01/1926,Comedy,105,Austria,German,Robert Wiene,"Louis Nerz, Robert Wiene",Pan-Film,"Michael Bohnen, Huguette Duflos, Paul Hartmann, Jaque Catelain, Elly Felicie Berger, Carmen Cartellieri, Karl Forest, Friedrich Feher","While her husband illustrated himself in the war, the Maréchale de Werdenberg took comfort in the arms of the young Octavian and tried to arrange the affairs of his cousin, the Baron Ochs, by introducing him to a young girl",6,103,,,,,1,2
tt0017350,La lettera rossa,The Scarlet Letter,1926,08/01/1927,Drama,115,USA,English,Victor Sjöström,"Nathaniel Hawthorne, Frances Marion",Metro-Goldwyn-Mayer (MGM),"Lillian Gish, Lars Hanson, Henry B. Walthall, Karl Dane, William H. Tooker, Marcelle Corday, Fred Herzog, Jules Cowles, Mary Hawes, Joyce Coad, James A. Marcus","After having a child out of wedlock, a young Puritan woman is pressured to reveal the name of her lover.",7.7,1542,$ 430290,,,,29,13
tt0017354,Il mostro del mare,The Sea Beast,1926,15/01/1926,"Action, Adventure, Fantasy",136,USA,English,Millard Webb,"Herman Melville, Bess Meredyth",Warner Bros.,"John Barrymore, Dolores Costello, George O'Hara, Mike Donlin, Sam Baker, George Berrell, Sam Allen, Frank Nelson, Mathilde Comont, James O. Barrows, Vadim Uraneff, Sôjin Kamiyama, Frank Hagney, Joyzelle Joyner",This silent movie is based on Melville's classic Moby Dick. Ahab and his brother compete for the affections of minister's daughter Esther. But the great white whale has been eluding the ...,6.5,136,$ 503000,,,,6,3
tt0017374,La corsa a ostacoli di Shamrock,The Shamrock Handicap,1926,02/05/1926,"Romance, Drama",66,USA,English,John Ford,"Peter B. Kyne, Elizabeth Pickett",Fox Film Corporation,"Janet Gaynor, Leslie Fenton, Willard Louis, J. Farrell MacDonald, Claire McDowell, Louis Payne, George Harris, Andy Clark, Ely Reynolds","The story of Sir Miles O'Hara and his daughter, who rent out living quarters to a poor family, the O'Sheas, who cannot pay rent on time.",5.8,126,,,,,1,3
tt0017378,Shinel,Shinel,1926,10/05/1926,Drama,84,Soviet Union,,"Grigoriy Kozintsev, Leonid Trauberg","Nikolay Gogol, Yuri Tynyanov",Leningradkino,"Antonina Eremeeva, Emil Gal, Sergey Gerasimov, Andrei Kapler, Andrei Kostrichkin, Boris Shpis, Pyotr Sobolevsky, Yanina Zheymo","One of the most acknowledged film interpretations of classic short story ""The Overcoat"" (1842) by Nikolai Gogol, describing a fate of a ""small person"".",6.7,283,,,,,2,2
tt0017382,The Show-Off,The Show-Off,1926,16/08/1926,"Comedy, Drama",82,USA,English,Malcolm St. Clair,"George Kelly, Pierre Collings",Paramount Pictures,"Ford Sterling, Claire McDowell, Charles Goodrich, Lois Wilson, Louise Brooks, Gregory Kelly",A blowhard who poses as a railroad executive (but is really just a $30-a-week clerk) catches a young bride and then drives her family's finances to the brink of ruin.,6.8,245,,,,,10,3
tt0017409,La vita è un charleston,So This Is Paris,1926,31/07/1926,Comedy,80,USA,English,Ernst Lubitsch,"Henri Meilhac, Ludovic Halévy",Warner Bros.,"Monte Blue, Patsy Ruth Miller, Lilyan Tashman, George Beranger, Myrna Loy, Sidney D'Albrook, Max Barwyn",The first movie to ever depict a choreographed dance scene in a silent movie. The Charleston!,7,317,$ 253000,,,,6,6
tt0017410,So's Your Old Man,So's Your Old Man,1926,25/10/1926,Comedy,67,USA,English,Gregory La Cava,"J. Clarkson Miller, Howard Emmett Rogers",Paramount Pictures,"W.C. Fields, Alice Joyce, Charles 'Buddy' Rogers, Kittens Reichert, Marcia Harris, Julia Ralph, Frank Montgomery, Jerry Sinclair",Poor glazier Sam Bisbee has invented break-proof glass. He intends to show it off to a convention of automobile men. Due to a mixup his car is switched with another and his demonstration ...,6.2,167,,,,,4,5
tt0017416,Il figlio dello sceicco,The Son of the Sheik,1926,05/09/1926,"Adventure, Drama, Romance",68,USA,English,George Fitzmaurice,"Edith Maude Hull, Frances Marion",Feature Productions,"Rudolph Valentino, Vilma Bánky, George Fawcett, Montagu Love, Karl Dane, Bull Montana, Bynunsky Hyman, Agnes Ayres","The son of the sheik and a dancing girl fall in love, but when he is made to believe she has betrayed him he seeks revenge.",6.6,1788,,$ 716850,,,24,22
tt0017419,The Sorrows of Satan,The Sorrows of Satan,1926,12/10/1926,"Drama, Romance",90,USA,English,D.W. Griffith,"Marie Corelli, John Russell",D.W. Griffith Productions,"Adolphe Menjou, Ricardo Cortez, Carol Dempster, Lya De Putti, Ivan Lebedeff, Marcia Harris, Lawrence D'Orsay, Nellie Savage, Dorothy Hughes, Josephine Dunn, Dorothy Nourse, Jean Fenwick, Nina Quartero","Geoffrey, a young and impoverished writer, is desperately in love with Mavis, who lives at his boardinghouse and is also pursuing a writing career. Unable to marry her because of his ...",6.2,206,$ 971260,,,,7,4
tt0017423,Passerotti,Sparrows,1926,1926,Drama,109,USA,English,"William Beaudine, Tom McNamara","Winifred Dunn, George Marion Jr.",Pickford Corporation,"Mary Pickford, Roy Stewart, Mary Louise Miller, Gustav von Seyffertitz, Charlotte Mineau, Spec O'Donnell, Lloyd Whitlock, Billy Butts, Monty O'Grady, Jackie Levine, Billy 'Red' Jones, Muriel McCormac, Florence Rogan, Mary McLain, Sylvia Bernard","Molly, the eldest child at a baby farm hidden deep in a swamp, must rescue the others when their cruel master decides that one of them will be disposed of.",7.3,1148,$ 463455,,,,33,24
tt0017437,La grande sparata,The Strong Man,1926,19/09/1926,Comedy,75,USA,English,Frank Capra,"Arthur Ripley, Hal Conklin",Harry Langdon Corporation,"Harry Langdon, Priscilla Bonner, Gertrude Astor, William V. Mong, Robert McKim, Arthur Thalasso, Helen Brent","A meek Belgian soldier, fighting in World War I, receives a letter and a photo from ""Mary Brown"", an American girl he has never met. After the war, he travels to America searching for her.",6.7,766,,,,,18,17
tt0017438,Der Student von Prag,Der Student von Prag,1926,26/12/1926,"Drama, Horror",110,Germany,German,Henrik Galeen,"Hanns Heinz Ewers, Henrik Galeen",Sokal-Film GmbH,"Conrad Veidt, Elizza La Porta, Fritz Alberti, Ágnes Eszterházy, Ferdinand von Alten, Werner Krauss, Erich Kober, Max Maximilian","For Balduin, going out to beer parties with his fellow students and fighting out disputes at the tip of the sword have lost their charms. He wants to find love; but how would he, a ...",6.9,573,,,,,12,8
tt0017448,Tartufo,Herr Tartüff,1925,1927,Drama,74,Germany,German,F.W. Murnau,"Molière, Carl Mayer",Universum Film (UFA),"Hermann Picha, Rosa Valetti, André Mattoni, Werner Krauss, Lil Dagover, Lucie Höflich, Emil Jannings, Camilla Horn","A young man shows his millionaire grandfather a film based on Molière's Tartuffe, in order to expose the old man's hypocritical governess who covets his own inheritance.",7.1,1945,,,,,16,30
tt0017449,La tentatrice,The Temptress,1926,03/10/1926,"Drama, Romance",62,USA,English,"Fred Niblo, Mauritz Stiller","Vicente Blasco Ibáñez, Dorothy Farnum",Metro-Goldwyn-Mayer (MGM),"Greta Garbo, Antonio Moreno, Marc McDermott, Lionel Barrymore, Armand Kaliz, Roy D'Arcy, Robert Anderson, Francis McDonald, Hector V. Sarno, Virginia Brown Faire",An architect tries suppressing his passion for a seductive woman.,6.9,1066,$ 669000,,,,26,11
tt0017463,I tre furfanti,3 Bad Men,1926,28/08/1926,"Romance, Western",92,USA,English,John Ford,"Herman Whitaker, John Stone",Fox Film Corporation,"George O'Brien, Olive Borden, Lou Tellegen, Tom Santschi, J. Farrell MacDonald, Frank Campeau, Priscilla Bonner, Otis Harlan, Phyllis Haver, George Harris, Alec B. Francis, Jay Hunt",Three outlaws come to the aid of a young girl after her father is killed.,7.5,1010,,,,,18,22
tt0017480,Torrent,Torrent,1926,08/02/1926,"Drama, Romance",88,USA,English,Monta Bell,"Vicente Blasco Ibáñez, Dorothy Farnum",Cosmopolitan Productions,"Ricardo Cortez, Greta Garbo, Gertrude Olmstead, Edward Connelly, Lucien Littlefield, Martha Mattox, Lucy Beaumont, Tully Marshall, Mack Swain, Arthur Edmund Carewe, Lillian Leighton","A young girl and her father are kicked out of their house by a cruel noblewoman, and the girl's heart is broken when her sweetheart, the noblewoman's son, won't go to Paris with them. After...",6.9,691,$ 250000,,,,10,8
tt0017483,Di corsa dietro un cuore,"Tramp, Tramp, Tramp",1926,21/03/1926,"Adventure, Comedy, Romance",62,USA,English,Harry Edwards,,Harry Langdon Corporation,"Harry Langdon, Joan Crawford, Edwards Davis, Tom Murray, Alec B. Francis, Brooks Benedict","Low-life Harry falls in love with sweet Betty who inspires him to improve himself so he can marry her. He enters a $25,000 cross-country hiking contest. After many adventures he wins, pays ...",6.1,604,,$ 243700,,,15,19
tt0017519,The Volga Boatman,The Volga Boatman,1926,23/05/1926,"Drama, Romance",120,USA,English,Cecil B. DeMille,"Konrad Bercovici, Lenore J. Coffee",DeMille Pictures Corporation,"William Boyd, Elinor Fair, Robert Edeson, Victor Varconi, Julia Faye, Theodore Kosloff, Arthur Rankin","During the Revolution Princess Vera, though betrothed to Prince Dimitri, is attracted to the peasant Feodor.",6.6,122,$ 497356,,,,10,6
tt0017534,L'allievo di West Point,West Point,1927,1929,"Drama, Romance, Sport",95,USA,,Edward Sedgwick,"Raymond L. Schrock, Joseph Farnham",Metro-Goldwyn-Mayer (MGM),"William Haines, Joan Crawford, William Bakewell, Neil Neely, Ralph Emerson, Leon Kellar, Raymond G. Moses","Wealthy Brice Wayne enters West Point and, though he does well on the football field, angers fellow cadets with his arrogance. Disciplined by the coach he yells ""To hell with the Corps!"" ...",6.4,1722,,,,,15,5
tt0017540,Gloria,What Price Glory,1926,23/11/1926,"Comedy, Drama, War",116,USA,,Raoul Walsh,"Maxwell Anderson, Malcolm Stuart Boylan",Fox Film Corporation,"Edmund Lowe, Victor McLaglen, Dolores del Rio, William V. Mong, Phyllis Haver, Elena Jurado, Leslie Fenton, Barry Norton, Sammy Cohen, Ted McNamara, August Tollaire, Mathilde Comont, Patrick Rooney","U.S. Marine sergeants Quirt and Flagg are inveterate romantic rivals on peacetime assignments in China and the Philippines. In 1917, W.W. I brings them to France, where Flagg, now a captain...",6.8,347,$ 360000,,,,8,7
tt0017567,Fiore del deserto,The Winning of Barbara Worth,1926,14/10/1926,"Drama, Romance, Western",89,USA,"English, Spanish",Henry King,"Rupert Hughes, Frances Marion",The Samuel Goldwyn Company,"Ronald Colman, Vilma Bánky, Gary Cooper, Charles Lane, Paul McAllister, E.J. Ratcliffe, Clyde Cook, Erwin Connelly, Ed Brady, Sammy Blum, Fred Esmelton, Bill Patton, Odel Conley","While building an irrigation system for a Southwestern desert community, an engineer vies with a local cowboy for the affections of a rancher's daughter.",7,690,,,,,15,6
tt0017619,Almost Human,Almost Human,1927,26/12/1927,"Drama, Romance",60,USA,English,Frank Urson,"Richard Harding Davis, Clara Beranger",DeMille Pictures Corporation,"Vera Reynolds, Kenneth Thomson, Majel Coleman, Claire McDowell, Ethel Wales, Fred Walton, Hank, Paul, Trixie","John Livingston is a rich mama's-boy, who owns a blooded dog named Paul. Paul meets Maggie Mutt, and Paul, being a pedigree canine and somewhat of a cad, lures trusting Maggie to the barn ...",7.5,339,,,,,,
tt0017621,La mandragora,Alraune,1928,25/01/1928,"Drama, Fantasy, Horror",108,Germany,German,Henrik Galeen,"Hanns Heinz Ewers, Henrik Galeen",Ama-Film GmbH,"Brigitte Helm, Paul Wegener, Iván Petrovich, Wolfgang Zilzer, Louis Ralph, Hans Trautner, John Loder, Mia Pankau, Valeska Gert, Georg John, Alexander Sascha, Heinrich Schroth","A scientist interested in the laws of heredity, impregnates a prostitute in a laboratory with the semen of a hanged murderer. The prostitute conceives a female child who has no concept of love, whom the professor adopts.",6.2,285,,,,,8,8
tt0017632,Annie Laurie,Annie Laurie,1927,11/05/1927,"Drama, Romance",90,USA,English,John S. Robertson,"Marian Ainslee, Ruth Cummings",Metro-Goldwyn-Mayer (MGM),"Lillian Gish, Norman Kerry, Creighton Hale, Joseph Striker, Hobart Bosworth, Patricia Avery, Russell Simpson, Brandon Hurst, David Torrence, Frank Currier","The story of the famous battle between the Scots clans of Macdonald and Campbell, and the young woman who comes between them, Annie Laurie.",5.9,355,$ 916000,,,,5,1
